id,Valid test,Lap Shear joint substrate aluminum thickness (m),Average thickness of the adhesive layer (m),Spacer shim thickness (m),Fillet,Mixing to Applied Pressure Time (s),Temperature at sample preparation (°C),Humidity at sample preparation (%),Actual experimental test temperature (°C),Test humidity (%),Extension shift (in),Max load (N),Max strength (Pa),Extension at Max Load (m),Area under the curve to max load - Riemann Sums (N.mm),Extension at complete failure (m),Total under the curve - Riemann Sums (N.mm),Adhesive underfilled,Adhesive fill quality,Mode-of-failure,Test frame,Load cell
1110,1,0.00152,0.00054,0.000762,0,300,24,40,22.2,29,-0.00984,3940,12200000,0.00162,4230,0.00174,4670,0,3,0,3,3
1111,1,0.00152,0.00057,0.000762,0,300,24,40,22.2,29,-0.00984,3900,12100000,0.0015,3920,0.00166,4510,0,4,0,3,3
1112,1,0.00152,0.00048,0.000762,0,300,24,40,22.2,29,-0.00984,3420,10600000,0.00105,2180,0.00138,3040,0,2,0,3,3
1113,1,0.00152,0.00053,0.000762,0,300,24,40,22.2,29,-0.0102,2960,9170000,0.000869,1530,0.00145,2660,0,2,0,3,3
1114,1,0.00152,0.00052,0.000762,0,300,24,40,22.2,29,-0.00984,3130,9710000,0.00115,2380,0.00144,3060,0,4,0,3,3
1115,1,0.00152,0.00052,0.000762,0,300,24,40,22.2,29,-0.00984,3190,9890000,0.00121,2550,0.0015,3260,0,4,0,3,3
1116,1,0.00152,0.00049,0.000762,0,300,24,40,22.2,29,-0.00925,3280,10200000,0.00113,2370,0.00132,2960,0,4,0,3,3
1117,1,0.00152,0.00055,0.000762,0,300,24,40,22.2,29,-0.00945,3250,10100000,0.00106,2110,0.00149,3180,0,2,0,3,3
1118,1,0.00152,0.00058,0.000762,0,300,24,40,22.2,29,-0.00984,3020,9350000,0.000974,1850,0.00148,3040,0,2,0,3,3
1119,1,0.00152,0.00058,0.000762,0,300,24,40,22.2,29,-0.00886,3390,10500000,0.00148,3340,0.00172,3970,0,4,0,3,3
1120,1,0.00152,0.00059,0.000762,0,300,24,40,22.2,29,-0.00984,3220,9980000,0.00126,2740,0.00158,3560,0,4,0,3,3
1121,1,0.00152,0.00058,0.000762,0,300,24,40,22.2,29,-0.00984,3280,10200000,0.00121,2670,0.00142,3320,0,2,0,3,3
1122,1,0.00229,0.00061,0.000762,0,300,24,40,22.2,29,-0.00984,3640,11300000,0.0015,3840,0.00184,4830,0,3,0,3,3
1123,1,0.00229,0.00061,0.000762,0,300,24,40,22.2,29,-0.00925,3170,9840000,0.00142,3100,0.00175,3850,0,3,0,3,3
1124,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.0102,3670,11400000,0.0017,4310,0.00191,5020,0,4,0,3,3
1125,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.0102,3640,11300000,0.00163,4140,0.00196,4790,0,4,0,3,3
1126,1,0.00229,0.0006,0.000762,0,300,24,40,22.2,29,-0.00984,4050,12600000,0.00164,4460,0.00179,5030,0,4,0,3,3
1127,1,0.00229,0.0007,0.000762,0,300,24,40,22.2,29,-0.00886,3290,10200000,0.00148,3410,0.00177,4200,0,4,0,3,3
1128,1,0.00229,0.00066,0.000762,0,300,24,40,22.2,29,-0.00984,3220,9980000,0.00155,3460,0.00182,4220,0,4,0,3,3
1129,1,0.00229,0.00061,0.000762,0,300,24,40,22.2,29,-0.00984,3240,10000000,0.0015,3470,0.00183,4360,0,4,0,3,3
1130,1,0.00229,0.00068,0.000762,0,300,24,40,22.2,29,-0.00827,3300,10200000,0.00154,3540,0.00189,4450,0,4,0,3,3
1131,1,0.00229,0.00065,0.000762,0,300,24,40,22.2,29,-0.00984,3650,11300000,0.0014,3520,0.0017,4340,0,4,0,3,3
1132,1,0.00229,0.000612,0.000762,0,300,24,40,22.2,29,-0.0104,3880,12000000,0.00153,3910,0.00168,4460,0,4,0,3,3
1133,1,0.00229,0.000606,0.000762,0,300,24,40,22.2,29,-0.00886,3560,11000000,0.00138,3260,0.00162,3880,0,4,0,3,3
1134,1,0.00229,0.00059,0.000762,0,300,24,40,22.2,29,-0.00945,3540,11000000,0.00137,3260,0.00159,3840,0,4,0,3,3
1135,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00925,3760,11700000,0.00147,3610,0.0017,4250,0,4,0,3,3
1136,1,0.00229,0.00059,0.000762,0,300,24,40,22.2,29,-0.00886,3860,12000000,0.0016,3960,0.00174,4490,0,4,0,3,3
1137,1,0.00229,0.00052,0.000762,0,300,24,40,22.2,29,-0.00984,3770,11700000,0.00159,3860,0.00174,4390,0,4,0,3,3
1138,1,0.00229,0.00056,0.000762,0,300,24,40,22.2,29,-0.00984,3730,11600000,0.0015,3690,0.00166,4260,0,4,0,3,3
1139,1,0.00229,0.00057,0.000762,0,300,24,40,22.2,29,-0.00925,3520,10900000,0.00156,3620,0.00189,4180,0,4,0,3,3
1140,1,0.00229,0.00059,0.000762,0,300,24,40,22.2,29,-0.00886,3610,11200000,0.00143,3310,0.00161,3910,0,4,0,3,3
1141,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00984,3450,10700000,0.0014,3160,0.00167,3900,0,4,0,3,3
1142,1,0.00114,0.00072,0.000762,0,300,24,40,22.2,29,-0.00787,3190,9900000,0.0018,3970,0.0021,4900,0,3,0,3,3
1143,1,0.00114,0.00077,0.000762,0,300,24,40,22.2,29,-0.00827,2960,9180000,0.00179,3770,0.00219,4660,0,3,0,3,3
1144,1,0.00114,0.00077,0.000762,0,300,24,40,22.2,29,-0.00827,3060,9480000,0.00179,3800,0.0022,4780,0,3,0,3,3
1145,1,0.00114,0.00069,0.000762,0,300,24,40,22.2,29,-0.00906,3220,9970000,0.00177,3910,0.00206,4810,0,3,0,3,3
1146,1,0.00114,0.00075,0.000762,0,300,24,40,22.2,29,-0.00787,3260,10100000,0.00175,3960,0.0021,5030,0,3,0,3,3
1147,1,0.00114,0.00075,0.000762,0,300,24,40,22.2,29,-0.00787,3230,10000000,0.0018,4030,0.00214,5080,0,3,0,3,3
1148,1,0.00114,0.00076,0.000762,0,300,24,40,22.3,29,-0.00846,2970,9210000,0.00193,3990,0.00232,4900,0,3,0,3,3
1149,1,0.00114,0.00074,0.000762,0,300,24,40,22.2,29,-0.00787,3040,9420000,0.00194,4070,0.00235,5050,0,3,0,3,3
1150,1,0.00114,0.00075,0.000762,0,300,24,40,22.2,29,-0.00787,3110,9630000,0.00185,3960,0.00224,4880,0,3,0,3,3
1151,1,0.00114,0.00074,0.000762,0,300,24,40,22.2,29,-0.00846,3150,9780000,0.00188,4130,0.00219,5050,0,3,0,3,3
1152,1,0.00114,0.00076,0.000762,0,300,24,40,22.2,29,-0.00787,3330,10300000,0.00139,2980,0.00186,4160,0,3,0,3,3
1153,1,0.00114,0.0008,0.000762,0,300,24,40,22.2,29,-0.00846,3220,9970000,0.00145,3050,0.00193,4290,0,3,0,3,3
1154,1,0.00114,0.00086,0.000762,0,300,24,40,22.2,29,-0.00748,2910,9030000,0.00162,3200,0.00217,4430,0,3,0,3,3
1155,1,0.00114,0.000871,0.000762,0,300,24,40,22.2,29,-0.00787,2890,8960000,0.0017,3400,0.00217,4480,0,3,0,3,3
1156,1,0.00114,0.00085,0.000762,0,300,24,40,22.2,29,-0.00846,3060,9490000,0.0014,2730,0.00203,3960,0,3,0,3,3
1157,1,0.00114,0.00076,0.000762,0,300,24,40,22.2,29,-0.00846,3380,10500000,0.00195,4470,0.00226,5480,0,3,0,3,3
1158,1,0.00114,0.00077,0.000762,0,300,24,40,22.3,29,-0.00787,3080,9550000,0.0017,3620,0.0021,4570,0,3,0,3,3
1159,1,0.00114,0.00076,0.000762,0,300,24,40,22.2,29,-0.00846,3460,10700000,0.00174,3930,0.00212,5050,0,3,0,3,3
1160,1,0.00114,0.00079,0.000762,0,300,24,40,22.2,29,-0.00846,3500,10800000,0.00147,3220,0.002,4610,0,3,0,3,3
1161,1,0.00114,0.00073,0.000762,0,300,24,40,22.2,29,-0.00846,3430,10600000,0.00145,3040,0.00187,4160,0,3,0,3,3
1162,1,0.00152,0.00055,0.000762,0,300,24,40,22.2,29,-0.00787,3790,11800000,0.00158,4000,0.0018,4770,0,3,0,3,3
1163,1,0.00152,0.00056,0.000762,0,300,24,40,22.5,29,-0.00846,3340,10400000,0.00164,3730,0.00184,4360,0,3,0,3,3
1164,1,0.00152,0.00059,0.000762,0,300,24,40,22.2,29,-0.00827,3310,10300000,0.00169,3830,0.00188,4440,0,3,0,3,3
1165,1,0.00152,0.00061,0.000762,0,300,24,40,22.2,29,-0.00886,3340,10400000,0.00168,3890,0.00191,4460,0,3,0,3,3
1166,1,0.00152,0.0006,0.000762,0,300,24,40,22.3,29,-0.00886,3680,11400000,0.00177,4370,0.00195,4980,0,3,0,3,3
1167,1,0.00152,0.00069,0.000762,0,300,24,40,22.2,29,-0.00827,3660,11300000,0.00174,4400,0.00202,5110,0,3,0,3,3
1168,1,0.00152,0.00071,0.000762,0,300,24,40,22.2,29,-0.00787,3440,10700000,0.00175,4260,0.00202,5160,0,3,0,3,3
1169,1,0.00152,0.00072,0.000762,0,300,24,40,22.2,29,-0.00787,3280,10200000,0.0017,3930,0.00204,4780,0,3,0,3,3
1170,1,0.00152,0.0007,0.000762,0,300,24,40,22.2,29,-0.00846,3430,10600000,0.00178,4290,0.00204,4990,0,3,0,3,3
1171,1,0.00152,0.00069,0.000762,0,300,24,40,22.2,29,-0.00807,3700,11500000,0.00165,4300,0.00185,5000,0,3,0,3,3
1172,1,0.00152,0.0007,0.000762,0,300,24,40,22.2,29,-0.00787,3850,11900000,0.00156,3930,0.00179,4780,0,3,0,3,3
1173,1,0.00152,0.00073,0.000762,0,300,24,40,22.2,29,-0.00787,3500,10800000,0.00165,3940,0.00196,4720,0,3,0,3,3
1174,1,0.00152,0.00074,0.000762,0,300,24,40,22.2,29,-0.00787,3270,10100000,0.00161,3570,0.00277,4430,0,3,0,3,3
1175,1,0.00152,0.00075,0.000762,0,300,24,40,22.2,29,-0.00827,3210,9950000,0.0016,3540,0.00189,4320,0,3,0,3,3
1176,1,0.00152,0.00074,0.000762,0,300,24,40,22.2,29,-0.00807,3490,10800000,0.00155,3590,0.00194,4490,0,3,0,3,3
1177,1,0.00152,0.00065,0.000762,0,300,24,40,22.2,29,-0.00846,3780,11700000,0.00154,3720,0.00179,4610,0,4,0,3,3
1178,1,0.00152,0.00069,0.000762,0,300,24,40,22.2,29,-0.00846,3580,11100000,0.00145,3450,0.00171,4200,0,4,0,3,3
1179,1,0.00152,0.00069,0.000762,0,300,24,40,22.2,29,-0.00787,3340,10400000,0.00146,3300,0.00175,4090,0,3,0,3,3
1180,1,0.00152,0.00071,0.000762,0,300,24,40,22.3,29,-0.00748,3250,10100000,0.00157,3470,0.00189,4250,0,3,0,3,3
1181,1,0.00152,0.0007,0.000762,0,300,24,40,22.2,29,-0.00827,3320,10300000,0.00136,3030,0.00167,3750,0,3,0,3,3
1182,1,0.00229,0.00064,0.000762,0,300,24,40,22.2,29,-0.00827,3730,11600000,0.0016,4180,0.00182,4760,0,3,0,3,3
1183,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00827,3380,10500000,0.00179,4140,0.00205,4780,0,3,0,3,3
1184,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00787,3300,10200000,0.0018,4210,0.00213,4980,0,3,0,3,3
1185,1,0.00229,0.00055,0.000762,0,300,24,40,22.2,29,-0.00846,3450,10700000,0.00159,3770,0.00182,4340,0,3,0,3,3
1186,1,0.00229,0.0005,0.000762,0,300,24,40,22.2,29,-0.00827,3500,10900000,0.00164,4090,0.00199,5060,0,3,0,3,3
1187,1,0.00229,0.00058,0.000762,0,300,24,40,22.2,29,-0.00827,3510,10900000,0.0015,3750,0.00178,4520,0,3,0,3,3
1188,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00787,3340,10300000,0.00165,3710,0.0019,4340,0,3,0,3,3
1189,1,0.00229,0.00062,0.000762,0,300,24,40,22.2,29,-0.00807,3610,11200000,0.00175,4430,0.00193,5070,0,3,0,3,3
1190,1,0.00229,0.00059,0.000762,0,300,24,40,22.2,29,-0.00866,3530,10900000,0.00168,4140,0.00196,4770,0,3,0,3,3
1191,1,0.00229,0.00061,0.000762,0,300,24,40,22.2,29,-0.00925,3740,11600000,0.00176,4380,0.00199,5210,0,3,0,3,3
1192,1,0.00229,0.00069,0.000762,0,300,24,40,22.2,29,-0.00846,3830,11900000,0.00169,4050,0.00185,4640,0,3,0,3,3
1193,1,0.00229,0.00072,0.000762,0,300,24,40,22.2,29,-0.00866,3690,11400000,0.00168,4010,0.00199,4920,0,3,0,3,3
1194,1,0.00229,0.0007,0.000762,0,300,24,40,22.2,29,-0.00807,3570,11100000,0.00155,3620,0.00184,4350,0,3,0,3,3
1195,1,0.00229,0.0006,0.000762,0,300,24,40,22.2,29,-0.00827,3880,12000000,0.00164,3950,0.00182,4600,0,3,0,3,3
1196,1,0.00229,0.0007,0.000762,0,300,24,40,22.2,29,-0.00866,3720,11500000,0.00168,3950,0.00191,4740,0,3,0,3,3
1197,1,0.00229,0.00069,0.000762,0,300,24,40,22.2,29,-0.00787,4080,12700000,0.0017,4310,0.00186,4920,0,3,0,3,3
1198,1,0.00229,0.0007,0.000762,0,300,24,40,22.2,29,-0.00827,3760,11700000,0.0016,3850,0.00185,4740,0,3,0,3,3
1199,1,0.00229,0.00071,0.000762,0,300,24,40,22.2,29,-0.00787,3790,11700000,0.00165,4010,0.00194,4820,0,3,0,3,3
1200,1,0.00229,0.0007,0.000762,0,300,24,40,22.2,29,-0.00886,3840,11900000,0.00173,4170,0.00193,4890,0,3,0,3,3
1201,0,0.00229,0.00071,0.000762,0,300,24,40,22.2,29,-0.0846,36.4,113000,0.000205,5.73,0.000411,12.8,0,3,0,3,3
